bc11	5	[004]	[004_001]	Loại 1	1_5_004	00:00:10:29	bc11_5_004_004_001.avi
ne7	4	[29]	[001]	Loại 1	7_4_29	00:00:00:00	ne7_4_29_001.avi
ne7	4	[29]	[002]	Loại 1	7_4_29	00:00:06:24	ne7_4_29_002.avi
ne7	4	[30]	[001]	Loại 1	7_4_30	00:00:00:00	ne7_4_30_001.avi
ne7	4	[30]	[002]	Loại 1	7_4_30	00:00:02:26	ne7_4_30_002.avi
ne7	4	[31]	[001]	Loại 1	7_4_31	00:00:05:07	ne7_4_31_001.avi
ne7	4	[32]	[001]	Loại 1	7_4_32	00:00:00:00	ne7_4_32_001.avi
ne7	4	[32]	[002]	Loại 1	7_4_32	00:00:02:05	ne7_4_32_002.avi
ne7	4	[32]	[003]	Loại 1	7_4_32	00:00:06:20	ne7_4_32_003.avi
ne7	4	[32]	[004]	Loại 1	7_4_32	00:00:09:09	ne7_4_32_004.avi
ne7	4	[32]	[005]	Loại 1	7_4_32	00:00:16:00	ne7_4_32_005.avi
ne7	4	[32]	[006]	Loại 1	7_4_32	00:00:18:06	ne7_4_32_006.avi
ne7	4	[32]	[007]	Loại 1	7_4_32	00:00:23:26	ne7_4_32_007.avi
ne7	4	[32]	[008]	Loại 1	7_4_32	00:00:32:04	ne7_4_32_008.avi
ne7	4	[32]	[009]	Loại 1	7_4_32	00:00:35:17	ne7_4_32_009.avi
ne7	4	[33]	[001]	Loại 1	7_4_33	00:00:01:25	ne7_4_33_001.avi
ne7	4	[33]	[003]	Loại 1	7_4_33	00:00:14:28	ne7_4_33_003.avi
ne7	4	[33]	[004]	Loại 1	7_4_33	00:00:17:13	ne7_4_33_004.avi
ne7	4	[36]	[001]	Loại 1	7_4_36	00:00:00:00	ne7_4_36_001.avi
ne7	4	[36]	[002]	Loại 1	7_4_36	00:00:01:24	ne7_4_36_002.avi
ne7	4	[36]	[003]	Loại 1	7_4_36	00:00:10:00	ne7_4_36_003.avi
ne7	4	[36]	[004]	Loại 1	7_4_36	00:00:11:20	ne7_4_36_004.avi
ne7	4	[36]	[005]	Loại 1	7_4_36	00:00:19:22	ne7_4_36_005.avi
ne7	4	[36]	[006]	Loại 1	7_4_36	00:00:21:10	ne7_4_36_006.avi
ne7	4	[36]	[007]	Loại 1	7_4_36	00:00:30:18	ne7_4_36_007.avi
ne7	4	[36]	[008]	Loại 1	7_4_36	00:00:40:10	ne7_4_36_008.avi
ne7	4	[36]	[009]	Loại 1	7_4_36	00:00:55:04	ne7_4_36_009.avi
ne7	4	[36]	[010]	Loại 1	7_4_36	00:00:56:20	ne7_4_36_010.avi
ne7	4	[36]	[011]	Loại 1	7_4_36	00:01:06:28	ne7_4_36_011.avi
ne7	4	[37]	[001]	Loại 1	7_4_37	00:00:03:20	ne7_4_37_001.avi
ne7	4	[37]	[002]	Loại 1	7_4_37	00:00:05:22	ne7_4_37_002.avi
ne7	4	[38]	[001]	Loại 1	7_4_38	00:00:00:00	ne7_4_38_001.avi
ne7	4	[38]	[002]	Loại 1	7_4_38	00:00:02:08	ne7_4_38_002.avi
ne7	4	[39]	[001]	Loại 1	7_4_39	00:00:01:07	ne7_4_39_001.avi
ne7	4	[39]	[002]	Loại 1	7_4_39	00:00:03:23	ne7_4_39_002.avi
ne7	4	[39]	[003]	Loại 1	7_4_39	00:00:11:21	ne7_4_39_003.avi
ne7	4	[39]	[004]	Loại 1	7_4_39	00:00:13:21	ne7_4_39_004.avi
ne7	4	[41]	[001]	Loại 1	7_4_41	00:00:00:00	ne7_4_41_001.avi
ne7	4	[41]	[002]	Loại 1	7_4_41	00:00:02:04	ne7_4_41_002.avi
ne7	4	[42]	[001]	Loại 1	7_4_42	00:00:01:15	ne7_4_42_001.avi
ne7	4	[42]	[002]	Loại 1	7_4_42	00:00:03:17	ne7_4_42_002.avi
ne7	4	[43]	[001]	Loại 1	7_4_43	00:00:03:28	ne7_4_43_001.avi
ne7	4	[44]	[001]	Loại 1	7_4_44	00:00:01:15	ne7_4_44_001.avi
ne7	4	[44]	[002]	Loại 1	7_4_44	00:00:03:23	ne7_4_44_002.avi
ne8	4	[016]	[001]		8_4_016	00:00:07:08	ne8_4_016_001.avi
ne8	4	[018]	[001]		8_4_018	00:00:00:17	ne8_4_018_001.avi
ne8	4	[020]	[001]		8_4_020	00:00:05:08	ne8_4_020_001.avi
ne8	4	[021]	[001]		8_4_021	00:00:00:00	ne8_4_021_001.avi
ne8	4	[021]	[002]		8_4_021	00:00:03:07	ne8_4_021_002.avi
ne8	4	[021]	[003]		8_4_021	00:00:06:10	ne8_4_021_003.avi
ne8	4	[021]	[004]		8_4_021	00:00:08:17	ne8_4_021_004.avi
ne8	4	[021]	[005]		8_4_021	00:00:13:05	ne8_4_021_005.avi
ne8	4	[021]	[006]		8_4_021	00:00:17:06	ne8_4_021_006.avi
ne8	4	[022]	[001]		8_4_022	00:00:00:23	ne8_4_022_001.avi
ne8	5	[001]	[001]		8_5_001	00:00:00:23	ne8_5_001_001.avi
ne8	5	[001]	[002]		8_5_001	00:00:09:05	ne8_5_001_002.avi
ne8	5	[001]	[003]		8_5_001	00:00:19:01	ne8_5_001_003.avi
ne8	5	[003]	[001]		8_5_003	00:00:00:00	ne8_5_003_001.avi
ne8	5	[004]	[001]		8_5_004	00:00:00:01	ne8_5_004_001.avi
ne8	5	[004]	[002]		8_5_004	00:00:01:12	ne8_5_004_002.avi
ne8	5	[005]	[001]		8_5_005	00:00:03:01	ne8_5_005_001.avi
ne8	5	[005]	[002]		8_5_005	00:00:04:05	ne8_5_005_002.avi
ne8	5	[006]	[001]		8_5_006	00:00:06:10	ne8_5_006_001.avi
ne8	5	[006]	[002]		8_5_006	00:00:08:10	ne8_5_006_002.avi
ne8	5	[007]	[001]		8_5_007	00:00:01:12	ne8_5_007_001.avi
ne8	5	[007]	[002]		8_5_007	00:00:03:14	ne8_5_007_002.avi
ne8	7	[001]	[005]		8_7_001	00:00:31:11	ne8_7_001_005.avi
ne8	7	[001]	[006]		8_7_001	00:00:37:15	ne8_7_001_006.avi
ne8	7	[001]	[008]		8_7_001	00:00:56:00	ne8_7_001_008.avi
ne8	7	[001]	[009]		8_7_001	00:01:00:12	ne8_7_001_009.avi
ne8	7	[001]	[010]		8_7_001	00:01:09:19	ne8_7_001_010.avi
ne8	7	[001]	[011]		8_7_001	00:01:30:22	ne8_7_001_011.avi
ne8	7	[001]	[012]		8_7_001	00:01:36:08	ne8_7_001_012.avi
ne8	7	[001]	[013]		8_7_001	00:01:40:02	ne8_7_001_013.avi
ne8	7	[002]	[001]		8_7_002	00:00:00:21	ne8_7_002_001.avi
ne8	7	[002]	[002]		8_7_002	00:00:04:07	ne8_7_002_002.avi
ne8	7	[002]	[003]		8_7_002	00:00:07:24	ne8_7_002_003.avi
ne8	7	[002]	[004]		8_7_002	00:00:11:07	ne8_7_002_004.avi
ne8	7	[002]	[005]		8_7_002	00:00:32:03	ne8_7_002_005.avi
ne8	7	[002]	[006]		8_7_002	00:00:35:11	ne8_7_002_006.avi
ne8	7	[002]	[007]		8_7_002	00:00:39:11	ne8_7_002_007.avi
ne8	7	[002]	[008]		8_7_002	00:00:42:22	ne8_7_002_008.avi
ne8	7	[002]	[009]		8_7_002	00:00:50:04	ne8_7_002_009.avi
ne8	7	[003]	[001]		8_7_003	00:00:01:08	ne8_7_003_001.avi
ne8	7	[003]	[002]		8_7_003	00:00:04:23	ne8_7_003_002.avi
ne8	7	[003]	[004]		8_7_003	00:00:10:13	ne8_7_003_004.avi
ne8	7	[003]	[005]		8_7_003	00:00:12:13	ne8_7_003_005.avi
ne8	7	[005]	[002]		8_7_005	00:00:14:09	ne8_7_005_002.avi
ne8	7	[005]	[003]		8_7_005	00:00:17:21	ne8_7_005_003.avi
ne8	7	[007]	[002]		8_7_007	00:00:07:23	ne8_7_007_002.avi
ne8	7	[007]	[003]		8_7_007	00:00:13:22	ne8_7_007_003.avi
ne8	7	[008]	[001]		8_7_008	00:00:03:09	ne8_7_008_001.avi
ne8	7	[008]	[002]		8_7_008	00:00:09:19	ne8_7_008_002.avi
ne8	7	[008]	[003]		8_7_008	00:00:16:04	ne8_7_008_003.avi
ne8	7	[008]	[004]		8_7_008	00:00:18:04	ne8_7_008_004.avi
ne8	7	[008]	[005]		8_7_008	00:00:20:01	ne8_7_008_005.avi
ne8	7	[008]	[006]		8_7_008	00:00:45:08	ne8_7_008_006.avi
ne8	7	[009]	[002]		8_7_009	00:00:02:20	ne8_7_009_002.avi
ne8	7	[009]	[003]		8_7_009	00:00:04:18	ne8_7_009_003.avi
ne8	7	[009]	[004]		8_7_009	00:00:06:04	ne8_7_009_004.avi
ne8	7	[009]	[005]		8_7_009	00:00:09:04	ne8_7_009_005.avi
ne8	7	[010]	[007]		8_7_010	00:01:08:14	ne8_7_010_007.avi
ne8	7	[010]	[008]		8_7_010	00:01:13:03	ne8_7_010_008.avi
ne8	7	[011]	[001]		8_7_011	00:00:04:22	ne8_7_011_001.avi
ne8	7	[011]	[007]		8_7_011	00:00:37:10	ne8_7_011_007.avi
ne8	7	[011]	[008]		8_7_011	00:00:48:01	ne8_7_011_008.avi
ne8	7	[011]	[009]		8_7_011	00:00:50:12	ne8_7_011_009.avi
ne8	7	[011]	[010]		8_7_011	00:01:12:23	ne8_7_011_010.avi
ne8	7	[011]	[011]		8_7_011	00:01:24:22	ne8_7_011_011.avi
ne8	7	[012]	[001]		8_7_012	00:00:00:09	ne8_7_012_001.avi
ne8	7	[013]	[001]		8_7_013	00:00:00:14	ne8_7_013_001.avi
ne8	7	[013]	[002]		8_7_013	00:00:05:13	ne8_7_013_002.avi
ne8	7	[013]	[003]		8_7_013	00:00:11:02	ne8_7_013_003.avi
ne8	7	[013]	[004]		8_7_013	00:00:17:10	ne8_7_013_004.avi
ne8	7	[014]	[004]		8_7_014	00:00:25:19	ne8_7_014_004.avi
ne8	7	[014]	[005]		8_7_014	00:00:29:19	ne8_7_014_005.avi
ne8	7	[014]	[006]		8_7_014	00:00:39:10	ne8_7_014_006.avi
ne8	7	[014]	[007]		8_7_014	00:01:00:11	ne8_7_014_007.avi
ne8	7	[016]	[002]		8_7_016	00:00:13:12	ne8_7_016_002.avi
ne8	7	[016]	[003]		8_7_016	00:00:30:06	ne8_7_016_003.avi
ne8	7	[016]	[004]		8_7_016	00:00:46:20	ne8_7_016_004.avi
ne8	7	[016]	[005]		8_7_016	00:00:56:24	ne8_7_016_005.avi
ne8	7	[016]	[006]		8_7_016	00:01:12:01	ne8_7_016_006.avi
ne8	7	[016]	[007]		8_7_016	00:01:27:03	ne8_7_016_007.avi
ne8	7	[016]	[008]		8_7_016	00:01:35:02	ne8_7_016_008.avi
ne8	7	[016]	[009]		8_7_016	00:01:46:11	ne8_7_016_009.avi
ne8	7	[017]	[001]		8_7_017	00:00:00:17	ne8_7_017_001.avi
ne8	7	[017]	[002]		8_7_017	00:00:03:03	ne8_7_017_002.avi
ne8	7	[017]	[003]		8_7_017	00:00:07:19	ne8_7_017_003.avi
ne8	7	[017]	[004]		8_7_017	00:00:09:11	ne8_7_017_004.avi
ne8	7	[017]	[005]		8_7_017	00:00:18:07	ne8_7_017_005.avi
ne8	7	[017]	[006]		8_7_017	00:00:23:04	ne8_7_017_006.avi
ne8	7	[017]	[007]		8_7_017	00:00:38:04	ne8_7_017_007.avi
ne8	7	[106]	[008]		8_7_106	00:01:03:09	ne8_7_106_008.avi
ne8	7	[106]	[009]		8_7_106	00:01:08:19	ne8_7_106_009.avi
ne8	7	[106]	[011]		8_7_106	00:01:34:20	ne8_7_106_011.avi
ne8	7	[106]	[012]		8_7_106	00:01:55:01	ne8_7_106_012.avi
ne8	7	[106]	[013]		8_7_106	00:02:08:03	ne8_7_106_013.avi
ne9	1	[168]	[003]		9_1_168	00:00:31:02	ne9_1_168_003.avi
nt1	7	[1571]	[016]		1_7_1571	00:01:48:07	nt1_7_1571_016.avi
nt1	7	[1571]	[017]		1_7_1571	00:01:51:16	nt1_7_1571_017.avi
nt1	7	[1571]	[018]		1_7_1571	00:01:54:28	nt1_7_1571_018.avi
nt1	7	[1572]	[001]		1_7_1572	00:00:00:00	nt1_7_1572_001.avi
nt1	7	[1572]	[014]		1_7_1572	00:00:35:00	nt1_7_1572_014.avi
nt1	7	[1572]	[015]		1_7_1572	00:00:37:21	nt1_7_1572_015.avi
nt1	7	[1572]	[016]		1_7_1572	00:00:40:17	nt1_7_1572_016.avi
nt1	7	[1572]	[017]		1_7_1572	00:00:45:11	nt1_7_1572_017.avi
nt1	7	[1573]	[004]		1_7_1573	00:00:53:20	nt1_7_1573_004.avi
nt1	7	[1573]	[013]		1_7_1573	00:02:25:27	nt1_7_1573_013.avi
nt1	7	[1574]	[004]		1_7_1574	00:00:46:28	nt1_7_1574_004.avi
nt1	7	[1574]	[007]		1_7_1574	00:01:08:20	nt1_7_1574_007.avi
nt1	7	[1813]	[001]		1_7_1813	00:00:00:00	nt1_7_1813_001.avi
nt1	7	[1813]	[002]		1_7_1813	00:00:06:09	nt1_7_1813_002.avi
nt1	7	[1814]	[001]		1_7_1814	00:00:02:20	nt1_7_1814_001.avi
nt1	7	[1814]	[002]		1_7_1814	00:00:05:28	nt1_7_1814_002.avi
nt1	7	[1814]	[007]		1_7_1814	00:00:50:13	nt1_7_1814_007.avi
nt1	7	[1814]	[008]		1_7_1814	00:00:55:21	nt1_7_1814_008.avi
nt1	7	[1814]	[009]		1_7_1814	00:01:15:07	nt1_7_1814_009.avi
nt1	7	[1814]	[010]		1_7_1814	00:01:26:00	nt1_7_1814_010.avi
nt1	7	[1814]	[011]		1_7_1814	00:01:48:28	nt1_7_1814_011.avi
nt1	7	[1815]	[017]		1_7_1815	00:01:52:24	nt1_7_1815_017.avi
nt2	1	[001]	[001]	Loại 1	2_1_001	00:00:32:06	nt2_1_001_001.avi
nt2	1	[001]	[002]	Loại 1	2_1_001	00:00:41:10	nt2_1_001_002.avi
nt2	1	[003]	[001]	Loại 1	2_1_003	00:00:03:00	nt2_1_003_001.avi
nt2	1	[003]	[002]	Loại 1	2_1_003	00:00:17:20	nt2_1_003_002.avi
nt2	1	[005]	[001]	Loại 1	2_1_005	00:00:27:13	nt2_1_005_001.avi
nt2	1	[007]	[001]	Loại 1	2_1_007	00:00:35:10	nt2_1_007_001.avi
nt2	1	[007]	[002]	Loại 1	2_1_007	00:00:38:05	nt2_1_007_002.avi
nt2	1	[007]	[003]	Loại 1	2_1_007	00:00:48:00	nt2_1_007_003.avi
nt2	1	[007]	[004]	Loại 1	2_1_007	00:01:03:00	nt2_1_007_004.avi
nt2	1	[007]	[005]	Loại 1	2_1_007	00:01:21:20	nt2_1_007_005.avi
nt2	1	[007]	[006]	Loại 1	2_1_007	00:01:24:08	nt2_1_007_006.avi
nt2	1	[009]	[001]	Loại 2	2_1_009	00:00:31:00	nt2_1_009_001.avi
nt2	1	[009]	[002]		2_1_009	00:00:32:00	nt2_1_009_002.avi
nt2	1	[010]	[002]	Loại 2	2_1_010	00:00:02:20	nt2_1_010_002.avi
nt2	1	[010]	[003]	Loại 2	2_1_010	00:00:05:00	nt2_1_010_003.avi
nt2	1	[010]	[004]	Loại 2	2_1_010	00:00:07:00	nt2_1_010_004.avi
nt2	1	[010]	[005_20F]	Loại 2	2_1_010	00:00:42:02	nt2_1_010_005_20F.avi
nt2	1	[010]	[007]	Loại 2	2_1_010	00:01:04:05	nt2_1_010_007.avi
nt2	1	[010]	[008]	Loại 2	2_1_010	00:02:13:16	nt2_1_010_008.avi
nt2	1	[011]	[001]	Loại 1	2_1_011	00:00:52:24	nt2_1_011_001.avi
nt2	1	[011]	[002]	Loại 1	2_1_011	00:00:59:00	nt2_1_011_002.avi
nt2	1	[011]	[003]	Loại 1	2_1_011	00:01:07:00	nt2_1_011_003.avi
nt2	1	[011]	[006]	Loại 1	2_1_011	00:02:44:10	nt2_1_011_006.avi
nt2	1	[012]	[001_20F]	Loại 1	2_1_012	00:00:23:00	nt2_1_012_001_20F.avi
nt2	1	[012]	[002]	Loại 1	2_1_012	00:00:24:20	nt2_1_012_002.avi
nt2	1	[012]	[003]	Loại 1	2_1_012	00:00:26:00	nt2_1_012_003.avi
nt2	1	[012]	[004]	Loại 1	2_1_012	00:00:28:10	nt2_1_012_004.avi
nt2	1	[022]	[001]	Loại 1	2_1_022	00:00:46:14	nt2_1_022_001.avi
nt2	3	[002]	[001]		2_3_002	00:01:56:13	nt2_3_002_001.avi
nt2	3	[003]	[001]	Loại 2	2_3_003	00:03:37:20	nt2_3_003_001.avi
nt3	1	[050]	[002_19F]	loai 1	3_1_050	00:01:19:11	nt3_1_050_002_19F.avi
nt3	1	[050]	[004_20F]	loai 1	3_1_050	00:01:41:15	nt3_1_050_004_20F.avi
nt3	3	[004]	[001]	loai 1	3_3_004	00:00:31:22	nt3_3_004_001.avi
nt4	1	[074]	[001]	Loại 1	4_1_074	00:00:50:23	nt4_1_074_001.avi
nt4	1	[074]	[005]	Loại 1	4_1_074	00:02:17:09	nt4_1_074_005.avi
nt4	1	[074]	[006]	Loại 2	4_1_074	00:02:43:17	nt4_1_074_006.avi
nt4	1	[074]	[007]	Loại 2	4_1_074	00:02:48:14	nt4_1_074_007.avi
nt5	1	[107]	[001]	Loại 1	5_1_107	00:00:02:16	nt5_1_107_001.avi
nt5	1	[107]	[002]	Loại 1	5_1_107	00:00:59:20	nt5_1_107_002.avi
nt5	1	[107]	[003]	Loại 1	5_1_107	00:01:04:07	nt5_1_107_003.avi
nt5	1	[107]	[004]	Loại 1	5_1_107	00:02:12:22	nt5_1_107_004.avi
nt5	1	[108]	[002]	Loại 1	5_1_108	00:00:25:17	nt5_1_108_002.avi
nt5	1	[109]	[001]	Loại 1	5_1_109	00:01:14:10	nt5_1_109_001.avi
nt5	1	[110]	[001]	Loại 2	5_1_110	00:00:29:22	nt5_1_110_001.avi
nt5	1	[110]	[002]	Loại 1	5_1_110	00:01:18:16	nt5_1_110_002.avi
nt6	1	[199]	[001]	Loại 1	6_1_199	00:00:01:19	nt6_1_199_001.avi
nt6	1	[206]	[001]	Loại 2	6_1_206	00:00:29:15	nt6_1_206_001.avi
nt6	1	[206]	[003]	Loại 2	6_1_206	00:00:44:04	nt6_1_206_003.avi
nt6	1	[206]	[004]	Loại 1	6_1_206	00:00:46:08	nt6_1_206_004.avi
nt6	1	[206]	[005]	Loại 1	6_1_206	00:01:03:03	nt6_1_206_005.avi
nt6	1	[218]	[001]	Loại 1	6_1_218	00:00:13:05	nt6_1_218_001.avi
nt6	1	[221]	[001]	Loại 1	6_1_221	00:00:10:20	nt6_1_221_001.avi
nt6	1	[226]	[001]		6_1_226	00:00:28:24	nt6_1_226_001.avi
nt6	1	[231]	[002]	Loại 1	6_1_231	00:00:58:07	nt6_1_231_002.avi
nt6	1	[231]	[003]	Loại 1	6_1_231	00:01:06:17	nt6_1_231_003.avi
nt6	2	[003]	[001]		6_2_003	00:01:19:04	nt6_2_003_001.avi
nt6	2	[008]	[002_k_đ_kt]		6_2_008	00:00:13:25	nt6_2_008_002_k_đ_kt.avi
nt6	2	[009]	[001_k_đ_kt]		6_2_009	00:00:52:15	nt6_2_009_001_k_đ_kt.avi
nt7	2	[15]	[001]	Loại 1	7_2_15	00:00:10:20	nt7_2_15_001.avi
nt7	2	[15]	[005]	Loại 1	7_2_15	00:00:35:15	nt7_2_15_005.avi
nt7	2	[16]	[001]	Loại 1	7_2_16	00:00:07:02	nt7_2_16_001.avi
nt7	2	[18]	[001]	Loại 1	7_2_18	00:00:22:23	nt7_2_18_001.avi
nt7	2	[18]	[002]	Loại 1	7_2_18	00:00:25:01	nt7_2_18_002.avi
nt7	2	[18]	[004]	Loại 1	7_2_18	00:01:19:13	nt7_2_18_004.avi
nt7	2	[18]	[005]	Loại 1	7_2_18	00:00:31:27	nt7_2_18_005.avi
nt7	2	[1]	[002]	Loại 1	7_2_1	00:00:01:05	nt7_2_1_002.avi
nt7	2	[4]	[001]	Loại 1	7_2_4	00:00:05:21	nt7_2_4_001.avi
nt7	2	[4]	[002]	Loại 1	7_2_4	00:00:28:07	nt7_2_4_002.avi
nt7	3	[21]	[001]	Loại 1	7_3_21	00:01:37:11	nt7_3_21_001.avi
nt7	7	[1705]	[001]	Loại 1	7_7_1705	00:00:01:07	nt7_7_1705_001.avi
nt7	7	[1707]	[001]	Loại 1	7_7_1707	00:00:01:02	nt7_7_1707_001.avi
nt7	7	[1707]	[003]	Loại 1	7_7_1707	00:00:11:23	nt7_7_1707_003.avi
nt7	7	[1707]	[004]	Loại 1	7_7_1707	00:00:20:13	nt7_7_1707_004.avi
nt7	7	[1707]	[005]	Loại 1	7_7_1707	00:00:43:20	nt7_7_1707_005.avi
nt7	7	[1707]	[006]	Loại 1	7_7_1707	00:00:47:16	nt7_7_1707_006.avi
nt7	7	[1707]	[007]	Loại 1	7_7_1707	00:00:52:07	nt7_7_1707_007.avi
nt7	7	[1707]	[008]	Loại 1	7_7_1707	00:01:16:27	nt7_7_1707_008.avi
nt7	7	[1707]	[009]	Loại 1	7_7_1707	00:00:58:00	nt7_7_1707_009.avi
nt8	1	[039]	[002]	loại 1	8_1_039	00:01:19:13	nt8_1_039_002.avi
nt8	7	[029]	[001]		8_7_029	00:00:00:00	nt8_7_029_001.avi
nt8	7	[029]	[002]		8_7_029	00:00:06:24	nt8_7_029_002.avi
nt8	7	[029]	[004]		8_7_029	00:00:20:20	nt8_7_029_004.avi
nt8	7	[029]	[005]		8_7_029	00:00:30:02	nt8_7_029_005.avi
nt8	7	[029]	[006]		8_7_029	00:00:38:00	nt8_7_029_006.avi
nt8	7	[029]	[007]		8_7_029	00:00:47:10	nt8_7_029_007.avi
nt8	7	[030]	[001]		8_7_030	00:00:00:20	nt8_7_030_001.avi
nt8	7	[030]	[002]		8_7_030	00:00:03:03	nt8_7_030_002.avi
nt8	7	[030]	[003]		8_7_030	00:00:07:24	nt8_7_030_003.avi
nt8	7	[030]	[004]		8_7_030	00:00:12:14	nt8_7_030_004.avi
nt8	7	[030]	[006]		8_7_030	00:00:26:15	nt8_7_030_006.avi
nt8	7	[031]	[005]		8_7_031	00:00:43:23	nt8_7_031_005.avi
nt8	7	[031]	[006]		8_7_031	00:00:48:03	nt8_7_031_006.avi
nt8	7	[031]	[011]		8_7_031	00:01:25:23	nt8_7_031_011.avi
nt8	7	[031]	[013]		8_7_031	00:01:31:14	nt8_7_031_013.avi
nt8	7	[031]	[014]		8_7_031	00:01:37:13	nt8_7_031_014.avi
nt8	7	[032]	[002]		8_7_032	00:00:04:24	nt8_7_032_002.avi
nt8	7	[032]	[005]		8_7_032	00:00:43:03	nt8_7_032_005.avi
nt8	7	[032]	[006]		8_7_032	00:00:47:04	nt8_7_032_006.avi
nt8	7	[032]	[007]		8_7_032	00:00:51:17	nt8_7_032_007.avi
nt8	7	[033]	[001]		8_7_033	00:00:00:24	nt8_7_033_001.avi
nt8	7	[033]	[002]		8_7_033	00:00:08:22	nt8_7_033_002.avi
nt8	7	[033]	[003]		8_7_033	00:00:11:08	nt8_7_033_003.avi
nt8	7	[033]	[004]		8_7_033	00:00:14:24	nt8_7_033_004.avi
nt9	1	[170]	[002]	Loại 1	9_1_170	00:00:06:22	nt9_1_170_002.avi
nt9	1	[170]	[003]	Loại 1	9_1_170	00:00:25:16	nt9_1_170_003.avi
nt9	1	[170]	[004]	Loại 1	9_1_170	00:01:01:24	nt9_1_170_004.avi
nt9	2	[005]	[001]	Loại 1	9_2_005	00:00:10:15	nt9_2_005_001.avi
om1	7	[1546]	[001]	Loai 1	1_7_1546	00:00:00:00	om1_7_1546_001.avi
om1	7	[1546]	[002]	Loai 1	1_7_1546	00:00:13:27	om1_7_1546_002.avi
om1	7	[1546]	[003]	Loai 1	1_7_1546	00:00:23:04	om1_7_1546_003.avi
om1	7	[1546]	[004]	Loai 1	1_7_1546	00:00:36:11	om1_7_1546_004.avi
om1	7	[1546]	[006]	Loai 1	1_7_1546	00:01:09:06	om1_7_1546_006.avi
om1	7	[1546]	[007]	Loai 1	1_7_1546	00:01:19:07	om1_7_1546_007.avi
om1	7	[1547]	[001]	Loai 1	1_7_1547	00:00:00:00	om1_7_1547_001.avi
om1	7	[1548]	[001]	Loai 1	1_7_1548	00:00:01:03	om1_7_1548_001.avi
om1	7	[1549]	[001]	Loai 1	1_7_1549	00:00:02:13	om1_7_1549_001.avi
om1	7	[1549]	[002]	Loai 1	1_7_1549	00:00:11:27	om1_7_1549_002.avi
om1	7	[1549]	[003]	Loai 1	1_7_1549	00:00:21:23	om1_7_1549_003.avi
om1	7	[1549]	[004]	Loai 1	1_7_1549	00:00:31:01	om1_7_1549_004.avi
om1	7	[1549]	[006]	Loai 1	1_7_1549	00:00:51:00	om1_7_1549_006.avi
om1	7	[1549]	[008]	Loai 1	1_7_1549	00:01:06:10	om1_7_1549_008.avi
om1	7	[1550]	[001]	Loai 1	1_7_1550	00:00:00:00	om1_7_1550_001.avi
om1	7	[1550]	[002]	Loai 1	1_7_1550	00:00:09:18	om1_7_1550_002.avi
om1	7	[1551]	[001]	Loai 1	1_7_1551	00:00:01:11	om1_7_1551_001.avi
om1	7	[1551]	[002]	Loai 1	1_7_1551	00:00:08:08	om1_7_1551_002.avi
om1	7	[1552]	[001]	Loai 1	1_7_1552	00:00:00:00	om1_7_1552_001.avi
om1	7	[1552]	[002]	Loai 1	1_7_1552	00:00:12:16	om1_7_1552_002.avi
om1	7	[1552]	[003]	Loai 1	1_7_1552	00:00:36:22	om1_7_1552_003.avi
om1	7	[1552]	[004]	Loai 1	1_7_1552	00:00:48:28	om1_7_1552_004.avi
om1	7	[1552]	[005]	Loai 1	1_7_1552	00:01:01:03	om1_7_1552_005.avi
om1	7	[1552]	[006]	Loai 1	1_7_1552	00:01:11:15	om1_7_1552_006.avi
om1	7	[1552]	[007]	Loai 1	1_7_1552	00:01:25:19	om1_7_1552_007.avi
om1	7	[1552]	[008]	Loai 1	1_7_1552	00:01:36:23	om1_7_1552_008.avi
om1	7	[1552]	[009]	Loai 1	1_7_1552	00:01:46:07	om1_7_1552_009.avi
om1	7	[1552]	[010]	Loai 1	1_7_1552	00:01:57:04	om1_7_1552_010.avi
om1	7	[1553]	[003]	Loai 1	1_7_1553	00:00:30:11	om1_7_1553_003.avi
om1	7	[1553]	[006]	Loai 1	1_7_1553	00:00:59:21	om1_7_1553_006.avi
om1	7	[1553]	[007]	Loai 1	1_7_1553	00:01:11:22	om1_7_1553_007.avi
om1	7	[1553]	[008]	Loai 1	1_7_1553	00:01:19:29	om1_7_1553_008.avi
om1	7	[1553]	[009]	Loai 1	1_7_1553	00:01:28:05	om1_7_1553_009.avi
om1	7	[1553]	[010]	Loai 1	1_7_1553	00:01:37:10	om1_7_1553_010.avi
om1	7	[1612]	[001]		1_7_1612	00:00:07:28	om1_7_1612_001.avi
om1	7	[1612]	[002]		1_7_1612	00:00:00:00	om1_7_1612_002.avi
om1	7	[1612]	[003]		1_7_1612	00:00:17:04	om1_7_1612_003.avi
om1	7	[1612]	[004]		1_7_1612	00:00:30:26	om1_7_1612_004.avi
om1	7	[1612]	[005]		1_7_1612	00:00:51:03	om1_7_1612_005.avi
om1	7	[1612]	[006]		1_7_1612	00:01:03:21	om1_7_1612_006.avi
om1	7	[1612]	[007]		1_7_1612	00:01:12:18	om1_7_1612_007.avi
om1	7	[1613]	[001]		1_7_1613	00:00:00:00	om1_7_1613_001.avi
om1	7	[1614]	[001]		1_7_1614	00:00:01:00	om1_7_1614_001.avi
om1	7	[1614]	[002]		1_7_1614	00:00:08:01	om1_7_1614_002.avi
om1	7	[1614]	[003]		1_7_1614	00:00:17:09	om1_7_1614_003.avi
om1	7	[1614]	[004]		1_7_1614	00:00:26:14	om1_7_1614_004.avi
